Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
3340,16,20,20,24,1.7,0
3341,15,83,94,82,11.1,1
3342,15,57,73,79,10.8,1
3343,17,51,48,60,5.5,1
3344,16,74,72,62,10.5,1
3345,18,92,80,87,11.1,1
3346,20,60,52,40,3.9,1
3347,20,20,29,36,2.2,0
3348,17,77,91,85,11.9,1
3349,16,93,78,95,10.0,1
3350,21,35,35,49,1.7,0
3351,17,77,63,71,6.0,1
3352,22,38,62,51,3.9,1
3353,21,68,81,67,4.3,1
3354,15,26,39,25,2.9,0
3355,17,88,87,68,7.5,1
3356,19,85,83,94,10.7,1
3357,15,73,75,68,7.4,1
3358,17,46,54,43,1.1,0
3359,20,58,63,55,4.8,1
3360,20,43,70,58,4.1,1
3361,19,79,75,69,8.6,1
3362,17,69,47,49,4.2,1
3363,15,43,51,50,4.8,0
3364,19,100,100,98,9.3,1
3365,21,53,63,63,4.4,1
3366,17,41,35,42,3.7,0
3367,20,52,57,64,4.1,1
3368,19,43,38,70,8.1,1
3369,16,79,70,68,7.4,1
3370,20,39,32,23,3.6,0
3371,20,43,45,56,2.7,0
3372,17,76,68,85,8.7,1
3373,15,20,35,20,1.0,0
3374,20,87,81,79,10.6,1
3375,18,82,75,89,10.5,1
3376,17,29,33,32,2.1,0
3377,22,43,48,60,6.3,1
3378,17,38,56,57,5.1,1
3379,18,87,65,90,8.8,1
3380,16,44,61,74,7.5,1
3381,22,28,20,20,1.5,0
3382,18,39,48,53,9.3,0
3383,15,33,29,40,2.8,0
3384,15,85,80,64,10.7,1
3385,18,49,50,62,10.1,1
3386,22,41,34,42,2.5,0
3387,17,65,86,65,8.2,1
3388,20,92,89,91,9.1,1
3389,17,87,92,99,10.6,1
3390,21,45,54,57,2.8,1
3391,19,78,94,76,10.7,1
3392,18,100,97,97,11.1,1
3393,15,56,67,55,7.7,1
3394,17,79,91,70,5.5,1
3395,15,87,97,89,11.6,1
3396,15,39,36,33,1.2,0
3397,18,39,51,53,3.7,0
3398,22,44,54,36,2.0,0
3399,21,91,90,93,11.6,1
3400,21,69,48,69,4.1,1
3401,22,89,97,100,11.7,1
3402,20,26,31,34,1.1,0
3403,16,56,55,58,5.9,1
3404,18,96,90,83,9.7,1
3405,16,98,79,72,11.6,1
3406,19,96,80,84,10.9,1
3407,22,68,79,58,8.2,1
3408,15,38,47,48,5.6,0
3409,15,83,77,95,10.0,1
3410,16,40,34,22,6.6,0
3411,18,41,48,52,2.9,0
3412,22,49,46,52,4.4,0
3413,20,59,59,45,5.7,1
3414,22,72,82,62,7.3,1
3415,20,73,54,68,9.2,1
3416,19,87,77,72,8.6,1
3417,15,98,90,98,11.8,1
3418,20,65,62,71,6.3,1
3419,20,53,76,65,9.6,1
3420,22,72,58,78,6.9,1
3421,21,81,81,69,9.1,1
3422,19,65,73,68,3.3,1
3423,20,91,71,85,10.7,1
3424,21,68,69,49,9.3,1
3425,20,72,67,81,8.3,1
3426,15,100,89,83,11.3,1
3427,16,25,22,20,1.1,0
3428,21,44,45,36,1.2,0
3429,20,91,84,93,10.9,1
3430,18,42,34,33,3.3,0
3431,21,49,62,65,6.2,1
3432,17,60,60,63,5.6,1
3433,16,61,65,63,7.8,1
3434,18,65,59,49,6.5,1
3435,18,82,75,79,7.3,1
3436,22,100,100,97,11.9,1
3437,15,65,75,76,10.3,1
3438,22,22,31,20,1.6,0
3439,21,65,67,77,8.5,1
3440,16,84,61,54,5.4,1
3441,22,40,51,40,3.1,0
3442,16,56,62,64,8.4,1
3443,17,63,52,62,5.6,1
3444,22,20,23,35,2.0,0
3445,19,84,77,79,7.7,1
3446,18,100,100,100,11.7,1
3447,15,40,41,31,2.2,0
3448,21,79,71,75,7.6,1
3449,20,41,50,44,3.8,0
3450,19,73,80,84,8.2,1
3451,16,48,32,50,6.1,0
3452,21,75,78,81,8.0,1
3453,15,31,38,20,2.1,0
3454,17,79,100,82,10.9,1
3455,15,57,60,63,2.3,1
3456,15,62,60,60,5.9,1
3457,16,55,43,45,6.0,0
3458,17,58,77,67,8.2,1
3459,15,77,66,76,8.3,1
3460,20,100,90,90,11.5,1
3461,21,57,60,59,6.9,1
3462,21,95,86,88,10.4,1
3463,15,63,69,69,6.8,1
3464,17,82,81,71,11.9,1
3465,18,34,43,46,4.6,0
3466,22,86,85,71,10.9,1
3467,17,39,44,47,4.3,0
3468,16,95,89,91,11.3,1
3469,19,59,49,45,7.3,1
3470,21,66,65,59,8.1,1
3471,20,31,51,45,2.5,0
3472,21,36,55,36,3.8,0
3473,19,89,95,86,8.5,1
3474,17,43,56,50,2.3,0
3475,20,39,67,47,4.0,1
3476,18,55,36,38,5.7,0
3477,21,62,53,72,4.1,1
3478,17,51,43,44,2.5,0
3479,17,81,77,88,11.6,1
3480,22,74,80,84,11.4,1
3481,17,51,65,60,7.5,1
3482,20,58,66,80,9.3,1
3483,22,85,62,71,6.0,1
3484,18,63,58,50,3.8,1
3485,18,53,49,56,2.1,1
3486,16,45,47,44,2.7,0
3487,19,51,56,50,1.5,1
3488,16,93,82,84,11.5,1
3489,19,66,72,72,9.0,1
3490,22,59,66,68,4.5,1
3491,21,68,82,87,8.1,1
3492,17,66,64,60,4.3,1
3493,17,47,72,38,3.6,1
3494,21,62,71,90,7.7,1
3495,21,56,68,55,2.4,1
3496,15,70,77,77,8.1,1
3497,22,90,63,74,8.2,1
3498,16,81,64,80,11.3,1
3499,19,89,97,85,10.3,1
3500,16,82,58,55,8.8,1
3501,20,86,79,85,10.4,1
3502,17,47,48,51,1.8,0
3503,17,99,82,82,11.6,1
3504,16,60,55,62,7.5,1
3505,17,79,88,79,9.9,1
3506,15,75,75,65,9.6,1
3507,17,78,76,75,9.5,1
3508,22,78,80,76,5.5,1
3509,15,67,84,81,11.8,1
3510,18,100,90,99,11.6,1
3511,21,55,57,51,3.1,1
3512,15,49,49,46,4.8,0
3513,22,35,43,41,3.9,0
3514,16,99,94,97,11.1,1
3515,15,72,80,74,7.5,1
3516,19,42,41,30,2.3,0
3517,17,44,47,53,3.0,0
3518,17,74,59,75,9.4,1
3519,21,88,67,55,8.5,1
3520,15,47,26,55,2.7,0
3521,21,42,46,28,4.1,0
3522,20,78,85,98,8.9,1
3523,19,73,82,63,3.9,1
3524,21,35,20,27,6.4,0
3525,15,85,91,90,7.6,1
3526,16,49,66,57,6.9,1
3527,18,60,50,51,1.9,1
3528,16,25,21,25,2.1,0
3529,21,42,44,44,3.7,0
3530,22,72,81,76,9.8,1
3531,22,51,43,53,8.5,0
3532,22,77,61,74,9.0,1
3533,17,86,88,82,11.1,1
3534,16,60,58,62,10.1,1
3535,22,84,79,87,9.8,1
3536,21,84,73,74,11.2,1
3537,19,33,23,22,1.2,0
3538,21,90,90,87,6.7,1
3539,21,56,68,59,5.4,1
3540,16,59,45,45,8.1,0
3541,15,65,73,70,10.5,1
3542,18,76,67,68,8.0,1
3543,18,69,57,69,9.4,1
3544,18,58,67,64,10.4,1
3545,21,38,61,35,1.5,0
3546,19,77,57,56,8.3,1
3547,15,31,50,58,4.5,0
3548,20,63,55,55,3.5,1
3549,21,54,61,39,4.8,1
3550,20,49,30,33,5.4,0
3551,17,37,37,32,2.4,0
3552,18,81,76,67,11.7,1
3553,21,47,38,36,1.3,0
3554,21,55,50,45,1.2,1
3555,15,50,58,55,1.8,1
3556,16,55,70,64,5.7,1
3557,15,65,61,69,5.1,1
3558,19,70,70,55,5.9,1
3559,20,36,59,36,3.4,0
3560,15,42,38,26,4.5,0
3561,21,51,56,48,5.8,1
3562,21,55,64,69,4.6,1
3563,22,36,43,43,3.9,0
3564,22,45,40,31,1.5,0
3565,22,88,94,74,9.8,1
3566,16,82,67,75,7.2,1
3567,18,100,89,86,10.4,1
3568,17,56,56,61,3.3,1
3569,17,39,69,47,4.5,1
3570,22,55,64,73,5.1,1
3571,18,61,60,65,7.8,1
3572,17,43,32,35,1.5,0
3573,15,29,36,23,1.7,0
3574,19,51,63,58,2.5,1
3575,17,99,95,100,10.8,1
3576,16,59,54,50,4.6,1
3577,22,35,49,44,4.6,0
3578,18,61,66,38,2.4,1
3579,18,91,91,78,8.4,1
3580,17,74,77,92,11.0,1
3581,21,57,66,56,10.8,1
3582,19,95,100,92,9.0,1
3583,15,43,46,60,3.6,0
3584,19,51,47,40,2.5,0
3585,19,89,94,84,9.0,1
3586,21,52,54,65,6.2,1
3587,20,89,89,88,7.3,1
3588,15,41,29,27,3.7,0
3589,21,71,89,83,10.7,1
3590,22,31,40,46,3.9,0
3591,18,75,74,85,11.8,1
3592,19,76,68,70,10.3,1
3593,21,20,36,34,1.4,0
3594,19,64,76,57,7.6,1
3595,21,72,69,62,4.3,1
3596,21,60,37,43,2.1,0
3597,16,75,74,97,8.3,1
3598,18,52,49,45,3.8,0
3599,17,57,29,43,2.5,0
3600,22,45,66,69,4.3,1
3601,22,72,65,73,9.2,1
3602,17,98,85,83,11.0,1
3603,15,29,43,38,4.6,0
3604,21,79,78,69,8.7,1
3605,20,34,20,20,5.4,0
3606,19,49,48,60,5.3,1
3607,19,62,65,62,7.2,1
3608,15,82,93,100,10.4,1
3609,15,100,93,100,10.2,1
3610,17,30,23,35,1.1,0
3611,21,90,72,79,11.5,1
3612,20,76,85,81,9.3,1
3613,19,61,54,66,6.2,1
3614,21,79,87,85,9.9,1
3615,21,55,64,41,4.9,1
3616,19,24,26,24,1.8,0
3617,18,41,27,40,3.2,0
3618,18,75,88,80,10.2,1
3619,18,74,73,65,5.5,1
3620,18,60,59,50,6.6,1
3621,15,58,77,62,6.9,1
3622,19,91,93,80,9.2,1
3623,16,70,77,56,10.1,1
3624,22,62,34,36,2.5,0
3625,20,57,55,58,5.3,1
3626,18,43,32,57,4.9,0
3627,15,52,53,58,7.3,1
3628,15,66,67,70,10.8,1
3629,21,27,43,46,1.0,0
3630,15,86,66,84,9.8,1
3631,17,64,55,50,4.7,1
3632,19,55,37,48,2.7,0
3633,19,53,54,50,6.9,1
3634,19,43,63,51,1.7,1
3635,17,29,36,37,3.2,0
3636,21,70,72,74,8.7,1
3637,18,45,38,36,2.9,0
3638,21,69,66,79,8.9,1
3639,18,46,55,47,2.1,0
3640,18,52,45,77,8.2,1
3641,16,52,57,58,6.2,1
3642,20,67,55,65,10.0,1
3643,21,95,94,96,11.2,1
3644,16,46,63,44,6.0,1
3645,18,60,58,48,6.2,1
3646,21,64,38,46,4.5,0
3647,15,50,65,53,8.4,1
3648,19,33,39,46,1.8,0
3649,16,91,96,96,11.9,1
3650,22,73,66,68,9.2,1
3651,15,70,51,53,7.1,1
3652,21,42,46,56,2.8,0
3653,21,52,61,53,3.3,1
3654,16,24,38,47,2.7,0
3655,15,70,75,60,8.0,1
3656,17,70,68,66,11.2,1
3657,16,85,69,67,6.6,1
3658,21,37,62,59,5.3,1
3659,22,83,66,67,7.4,1
3660,18,52,65,53,3.5,1
3661,19,66,65,63,7.7,1
3662,22,42,29,41,4.6,0
3663,18,100,79,98,12.0,1
3664,22,55,58,36,3.6,0
3665,18,43,28,21,2.1,0
3666,22,77,84,82,8.4,1
3667,18,55,68,63,6.7,1
3668,18,45,59,31,2.2,0
3669,16,93,100,86,9.3,1
3670,18,61,56,56,5.4,1
3671,16,62,74,58,9.2,1
3672,15,100,87,100,10.6,1
3673,19,46,57,45,4.9,0
3674,19,31,38,24,1.3,0
3675,21,86,89,93,11.5,1
3676,20,52,63,66,6.3,1
3677,22,48,63,47,5.0,1
3678,22,21,23,20,3.6,0
3679,15,40,38,56,2.5,0
3680,19,77,79,80,8.1,1
3681,20,40,20,27,1.8,0
3682,21,30,27,37,1.3,0
3683,22,69,55,71,8.8,1
3684,20,37,38,52,7.0,0
3685,16,52,66,44,5.7,1
3686,16,79,87,80,6.6,1
3687,19,100,96,100,10.8,1
3688,22,60,68,78,5.3,1
3689,22,88,85,86,9.9,1
3690,17,72,61,66,6.9,1
3691,15,69,51,77,9.9,1
3692,15,54,62,56,7.3,1
3693,18,54,52,28,5.6,0
3694,21,65,60,71,5.8,1
3695,18,42,69,70,4.1,1
3696,17,34,32,33,2.5,0
3697,16,95,82,89,10.9,1
3698,21,59,51,62,6.4,1
3699,16,42,42,51,4.6,0
3700,15,86,67,80,7.8,1
3701,21,79,82,71,11.0,1
3702,15,38,36,36,2.2,0
3703,20,49,57,56,9.1,1
3704,17,60,62,54,8.0,1
3705,16,59,67,47,4.3,1
3706,20,55,35,53,1.0,0
3707,18,75,79,93,10.1,1
3708,21,86,70,71,6.3,1
3709,22,79,85,77,9.3,1
3710,16,43,44,49,5.1,0
3711,16,43,41,50,3.9,0
3712,20,66,54,67,3.4,1
3713,19,38,42,40,3.7,0
3714,20,82,57,72,6.5,1
3715,16,40,49,42,4.4,0
3716,21,55,50,48,6.3,1
3717,16,82,68,81,7.0,1
3718,21,53,57,49,4.3,1
3719,15,35,37,48,2.6,0
3720,16,66,56,61,5.1,1
3721,15,75,62,71,3.0,1
3722,20,94,96,89,11.0,1
3723,16,39,39,42,2.1,0
3724,20,42,35,36,1.8,0
3725,21,74,54,58,5.7,1
3726,17,60,66,51,4.1,1
3727,17,83,78,77,8.3,1
3728,15,90,81,85,10.4,1
3729,16,33,20,37,3.1,0
3730,16,98,87,100,9.8,1
3731,21,73,72,76,8.5,1
3732,19,67,66,77,7.7,1
3733,21,49,54,28,3.1,0
3734,18,48,33,33,5.8,0
3735,18,32,30,45,4.0,0
3736,18,53,46,31,4.9,0
3737,21,59,44,59,5.1,1
3738,21,87,81,80,11.6,1
3739,21,72,72,66,5.6,1
3740,21,75,89,69,10.3,1
3741,19,81,69,67,11.2,1
3742,21,20,23,28,2.4,0
3743,18,66,50,42,2.7,1
3744,17,52,39,36,4.3,0
3745,21,77,88,93,11.5,1
3746,19,61,49,60,5.5,1
3747,21,74,65,76,9.6,1
3748,18,55,69,66,7.8,1
3749,16,77,65,62,4.9,1
3750,18,82,73,79,8.6,1
3751,17,50,50,49,5.2,0
3752,16,26,52,31,4.0,0
3753,15,85,72,74,7.1,1
3754,16,86,85,69,11.8,1
3755,22,59,59,61,5.4,1
3756,17,46,39,63,5.3,0
3757,18,55,39,44,7.6,0
3758,19,31,20,24,1.1,0
3759,16,35,24,20,3.0,0
3760,16,58,40,63,7.8,1
3761,18,51,54,52,3.4,1
3762,17,52,43,61,4.8,1
3763,19,94,93,96,9.0,1
3764,19,51,41,57,3.4,0
3765,19,68,53,61,6.9,1
3766,19,44,33,47,2.0,0
3767,15,48,39,39,1.8,0
3768,19,51,64,64,7.4,1
3769,19,81,99,92,8.2,1
3770,21,87,89,90,10.4,1
3771,16,73,89,92,10.6,1
3772,18,56,65,73,3.8,1
3773,17,96,80,97,12.0,1
3774,16,69,76,83,6.3,1
3775,15,37,39,37,1.9,0
3776,22,44,63,60,2.3,1
3777,15,94,89,82,12.0,1
3778,16,75,54,67,4.2,1
3779,20,28,28,20,2.5,0
3780,21,48,47,57,6.2,1
3781,16,45,57,44,3.6,0
3782,16,67,63,58,8.2,1
3783,17,43,40,37,2.3,0
3784,20,63,49,64,3.4,1
3785,21,20,20,45,1.7,0
3786,17,67,71,69,9.3,1
3787,20,46,47,39,4.1,0
3788,19,67,66,75,6.7,1
3789,18,94,100,92,11.8,1
3790,20,60,44,54,5.8,1
3791,19,83,85,85,10.8,1
3792,17,74,64,67,5.3,1
3793,21,70,82,76,10.6,1
3794,19,69,37,54,2.2,1
3795,21,95,67,80,10.5,1
3796,16,97,100,89,10.6,1
3797,15,88,93,92,8.4,1
3798,17,32,29,26,1.1,0
3799,17,49,48,50,2.5,0
3800,15,47,37,43,6.9,0
3801,19,38,36,30,1.4,0
3802,16,48,55,55,3.5,1
3803,15,86,82,100,10.1,1
3804,22,100,78,83,11.2,1
3805,15,75,70,62,9.7,1
3806,22,85,79,81,7.1,1
3807,15,91,77,78,10.4,1
3808,20,59,57,42,3.7,1
3809,16,94,77,89,11.2,1
3810,17,82,63,55,7.1,1
3811,18,44,47,36,1.2,0
3812,15,83,75,62,8.4,1
3813,16,27,37,32,3.4,0
3814,18,75,66,75,10.0,1
3815,20,95,96,98,11.5,1
3816,15,73,61,47,7.0,1
3817,21,76,81,68,7.2,1
3818,21,39,34,46,1.2,0
3819,18,66,66,60,6.0,1
3820,17,68,63,62,5.9,1
3821,15,44,41,51,2.5,0
3822,21,85,71,80,7.8,1
3823,22,55,48,70,9.5,1
3824,15,55,64,65,6.8,1
3825,18,54,65,60,4.3,1
3826,19,42,44,29,2.2,0
3827,20,67,78,56,6.9,1
3828,21,26,32,26,2.9,0
3829,20,74,61,65,6.0,1
3830,20,75,70,73,8.4,1
3831,17,71,68,62,6.8,1
3832,21,62,62,64,5.3,1
3833,16,71,75,72,6.3,1
3834,16,37,47,36,5.5,0
3835,18,70,79,90,7.5,1
3836,15,74,75,54,5.4,1
3837,16,66,66,84,10.2,1
3838,20,48,40,39,1.1,0
3839,18,84,64,74,8.1,1
3840,15,27,24,27,1.0,0
3841,16,65,56,47,5.1,1
3842,22,30,37,37,1.7,0
3843,22,39,52,58,7.4,0
3844,20,79,82,100,9.0,1
3845,22,50,62,71,6.1,1
3846,22,73,81,77,9.1,1
3847,19,87,76,74,11.4,1
3848,16,81,74,86,8.4,1
3849,15,36,46,43,4.8,0
3850,15,83,78,73,9.6,1
3851,15,77,75,73,5.5,1
3852,16,68,57,53,8.4,1
3853,21,60,56,62,7.9,1
3854,18,84,88,92,8.5,1
3855,21,71,63,71,10.0,1
3856,22,42,37,39,1.9,0
3857,15,100,87,81,11.3,1
3858,17,78,87,88,10.6,1
3859,21,83,63,52,5.2,1
3860,19,32,33,29,2.1,0
3861,16,84,77,79,10.7,1
3862,16,75,71,81,9.6,1
3863,21,68,62,55,5.3,1
3864,20,46,38,61,1.7,0
3865,18,92,100,87,11.6,1
3866,20,83,69,82,11.2,1
3867,19,77,73,65,7.5,1
3868,20,91,91,91,10.1,1
3869,21,75,63,89,7.4,1
3870,16,20,34,20,2.6,0
3871,21,100,83,71,8.8,1
3872,22,82,69,74,7.4,1
3873,17,75,50,45,7.3,1
3874,17,65,27,55,2.6,0
3875,15,52,30,37,4.2,0
3876,17,55,55,53,5.1,1
3877,18,40,40,53,3.5,0
3878,17,93,91,74,9.5,1
3879,19,42,40,58,4.5,0
3880,15,53,60,62,5.3,1
3881,21,84,79,58,3.2,1
3882,15,77,89,81,10.0,1
3883,19,36,52,45,2.4,0
3884,18,49,59,48,5.7,1
3885,17,71,68,81,11.3,1
3886,16,69,55,54,8.7,1
3887,19,86,100,97,10.8,1
3888,21,47,52,46,4.1,0
3889,20,93,88,90,9.4,1
3890,15,42,51,50,1.9,0
3891,15,93,86,77,6.9,1
3892,15,46,53,50,4.1,0
3893,20,60,58,50,5.5,1
3894,18,53,53,51,6.7,1
3895,22,45,44,45,4.5,0
3896,21,66,71,69,6.7,1
3897,22,94,86,87,7.0,1
3898,22,66,63,65,9.7,1
3899,18,67,52,78,6.3,1
3900,21,77,87,83,11.8,1
3901,21,39,46,50,5.8,0
3902,21,40,54,43,1.7,0
3903,18,66,61,58,5.1,1
3904,20,70,60,69,5.8,1
3905,18,45,55,56,7.4,1
3906,21,99,87,82,8.3,1
3907,15,42,37,25,1.7,0
3908,22,87,73,72,7.7,1
3909,20,49,47,56,3.2,1
3910,18,60,57,54,3.8,1
3911,20,20,20,27,2.4,0
3912,15,73,81,67,9.8,1
3913,22,40,27,45,2.4,0
3914,17,81,100,81,11.5,1
3915,16,35,36,53,2.3,0
3916,22,74,77,74,8.2,1
3917,22,88,96,99,11.0,1
3918,17,31,56,26,3.1,0
3919,20,58,44,37,9.1,0
3920,16,73,100,74,9.3,1
3921,22,40,27,38,2.2,0
3922,22,73,66,61,5.5,1
3923,18,44,40,40,3.1,0
3924,17,83,100,98,11.3,1
3925,20,40,38,35,3.2,0
3926,16,61,66,66,7.4,1
3927,15,63,39,58,5.0,1
3928,20,55,64,54,6.4,1
3929,16,31,23,23,1.5,0
3930,15,43,36,40,2.5,0
3931,22,59,73,66,11.0,1
3932,20,44,40,44,4.2,0
3933,17,26,35,34,2.2,0
3934,18,65,90,82,11.7,1
3935,19,77,75,70,8.5,1
3936,22,69,68,87,8.6,1
3937,17,42,57,33,4.4,0
3938,22,73,87,74,8.4,1
3939,17,35,29,46,1.2,0
3940,15,36,38,46,4.5,0
3941,17,94,81,83,6.5,1
3942,18,92,81,80,11.9,1
3943,18,83,80,71,9.9,1
3944,18,35,52,34,1.7,0
3945,15,20,20,46,2.9,0
3946,16,56,68,74,4.7,1
3947,18,42,29,39,1.5,0
3948,18,73,61,60,9.5,1
3949,16,60,44,50,2.5,1
3950,19,86,100,84,9.6,1
3951,20,100,93,88,11.0,1
3952,20,82,86,85,8.5,1
3953,21,74,43,65,6.5,1
3954,16,80,87,88,7.1,1
3955,18,52,36,33,6.2,0
3956,16,46,52,39,5.5,0
3957,22,61,49,63,5.4,1
3958,21,78,71,68,11.2,1
3959,16,69,55,54,9.0,1
3960,21,57,41,54,2.9,1
3961,15,54,46,74,7.3,1
3962,20,27,25,20,2.9,0
3963,15,51,49,63,6.1,1
3964,17,38,48,50,4.6,0
3965,22,77,81,70,5.2,1
3966,15,64,78,70,4.5,1
3967,22,47,39,51,2.2,0
3968,16,100,100,91,11.5,1
3969,20,66,59,56,9.8,1
3970,19,87,82,85,6.8,1
3971,17,31,29,36,3.9,0
3972,22,51,51,52,4.8,1
3973,17,72,77,67,7.5,1
3974,15,20,25,20,1.7,0
3975,15,45,56,51,5.4,1
3976,18,62,51,55,5.5,1
3977,15,46,53,50,1.2,0
3978,19,83,84,92,9.6,1
3979,22,40,20,20,5.0,0
3980,20,59,58,57,6.4,1
3981,21,94,84,100,11.4,1
3982,22,36,41,46,3.8,0
3983,19,48,42,37,3.8,0
3984,21,97,83,100,10.9,1
3985,18,72,82,69,8.3,1
3986,18,79,95,80,8.3,1
3987,21,100,91,78,10.2,1
3988,18,43,45,56,2.7,0
3989,15,88,100,100,11.2,1
3990,21,68,74,66,9.5,1
3991,18,51,72,63,10.6,1
3992,15,41,54,58,4.9,1
3993,15,56,65,70,7.6,1
3994,15,73,56,42,6.0,1
3995,15,58,48,52,8.7,1
3996,20,45,43,43,4.0,0
3997,18,77,63,97,7.2,1
3998,16,36,43,42,4.9,0
3999,20,51,38,48,1.3,0
4000,16,36,30,23,2.5,0
4001,18,69,84,74,10.1,1
4002,16,74,85,87,9.8,1
4003,15,50,60,65,4.0,1
4004,19,34,41,21,2.6,0
4005,20,52,50,55,2.2,1
4006,20,54,46,45,4.8,0
4007,15,75,79,81,9.8,1
4008,16,64,71,61,6.2,1
4009,18,48,57,70,8.6,1
4010,16,69,40,79,5.6,1
4011,17,59,66,78,10.3,1
4012,17,80,76,74,9.4,1
4013,19,45,42,48,6.8,0
4014,15,70,58,60,5.7,1
4015,18,54,57,69,11.2,1
4016,15,62,52,53,4.4,1
4017,17,100,94,87,11.1,1
4018,16,92,96,78,11.4,1
4019,15,54,32,29,4.4,0
4020,15,33,36,39,2.6,0
4021,17,61,67,71,7.1,1
4022,20,69,64,64,9.4,1
4023,20,60,58,76,4.2,1
4024,18,87,58,83,8.1,1
4025,16,61,70,67,10.8,1
4026,22,30,25,42,2.3,0
4027,16,95,88,100,11.4,1
4028,20,82,87,88,9.9,1
4029,21,21,29,21,2.6,0
4030,17,33,34,35,2.7,0
4031,20,47,41,56,5.9,0
4032,20,30,43,31,2.5,0
4033,20,65,94,88,10.4,1
4034,15,49,49,48,3.8,0
4035,21,61,61,62,9.2,1
4036,18,79,82,76,9.2,1
4037,21,57,55,47,6.0,1
4038,18,37,39,54,4.0,0
4039,17,41,53,42,3.6,0
4040,17,84,75,83,5.9,1
4041,19,66,64,65,5.1,1
4042,17,57,50,53,5.0,1
4043,16,69,75,66,10.7,1
4044,18,70,65,59,5.6,1
4045,22,77,79,90,11.9,1
4046,19,66,71,66,8.1,1
4047,16,31,62,41,3.8,0
4048,22,52,43,40,2.3,0
4049,20,41,31,50,2.1,0
4050,16,65,71,79,7.8,1
4051,22,40,40,26,2.6,0
4052,22,72,66,53,5.7,1
4053,21,75,78,83,9.3,1
4054,21,73,46,59,9.4,1
4055,20,59,41,51,5.0,1
4056,22,75,76,71,9.2,1
4057,19,78,83,63,8.3,1
4058,17,69,60,75,6.4,1
4059,16,77,72,86,9.9,1
4060,16,58,33,39,5.1,0
4061,21,50,59,54,3.3,1
4062,20,64,56,64,5.1,1
4063,15,26,30,32,3.4,0
4064,18,43,45,53,6.4,0
4065,16,69,84,67,9.4,1
4066,16,99,75,90,8.3,1
4067,19,39,40,29,1.7,0
4068,16,35,39,42,1.9,0
4069,18,23,20,20,1.2,0
4070,21,70,73,68,8.2,1
4071,19,73,64,65,10.2,1
4072,15,55,53,57,4.5,1
4073,21,87,87,77,9.7,1
4074,16,89,95,93,11.9,1
4075,20,84,59,62,5.5,1
4076,22,88,88,70,11.8,1
4077,21,22,32,46,2.1,0
4078,16,38,51,33,2.0,0
4079,15,61,75,66,5.3,1
4080,15,56,56,63,6.5,1
4081,17,69,52,63,2.3,1
4082,18,23,29,31,1.8,0
4083,15,47,44,49,4.4,0
4084,20,74,56,63,9.2,1
4085,21,82,78,81,10.9,1
4086,16,41,68,76,2.7,1
4087,17,71,100,97,11.0,1
4088,16,74,63,73,10.2,1
4089,19,82,98,93,10.2,1
4090,17,72,69,64,8.8,1
4091,19,63,60,54,4.9,1
4092,18,35,25,26,2.0,0
4093,22,50,53,40,7.6,0
4094,21,81,58,62,8.7,1
4095,19,100,100,100,11.1,1
4096,16,33,37,63,6.1,0
4097,16,54,59,74,5.6,1
4098,22,44,41,39,3.1,0
4099,18,87,91,93,8.8,1
4100,17,49,77,74,8.1,1
4101,18,97,93,100,9.9,1
4102,21,53,44,52,4.4,0
4103,19,71,44,54,4.2,1
4104,17,65,66,83,8.4,1
4105,20,21,20,40,1.1,0
4106,16,32,47,43,2.3,0
4107,19,31,35,45,1.1,0
4108,16,77,77,72,10.9,1
4109,20,73,68,83,11.9,1
4110,21,60,83,78,10.5,1
4111,20,47,29,39,5.2,0
4112,15,83,73,66,8.0,1
4113,21,59,71,79,7.6,1
4114,16,71,75,57,7.3,1
4115,18,83,84,96,7.7,1
4116,17,43,55,46,4.1,0
4117,17,74,68,73,6.6,1
4118,18,96,100,99,11.5,1
4119,21,38,32,45,5.8,0
4120,20,88,75,79,9.9,1
4121,17,66,63,73,7.1,1
4122,15,69,58,42,7.4,1
4123,20,72,93,71,7.7,1
4124,18,61,77,69,7.3,1
4125,18,77,66,70,4.5,1
4126,22,33,46,38,2.4,0
4127,20,20,28,33,4.0,0
4128,19,62,52,82,9.1,1
4129,21,44,38,48,5.9,0
4130,16,59,79,57,6.0,1
4131,21,76,70,74,7.4,1
4132,15,100,96,71,11.6,1
4133,22,35,20,32,2.1,0
4134,15,91,83,86,8.2,1
4135,16,46,61,44,5.2,1
4136,18,77,48,50,4.1,1
4137,21,71,63,56,7.3,1
4138,15,64,68,58,8.1,1
4139,18,63,55,42,6.3,1
4140,17,71,65,57,9.7,1
4141,20,100,100,91,9.8,1
4142,18,68,85,92,6.9,1
4143,21,96,80,76,10.6,1
4144,18,67,61,45,6.7,1
4145,15,85,78,88,8.4,1
4146,16,57,41,54,1.2,1
4147,20,33,51,44,1.9,0
4148,20,44,44,56,2.6,0
4149,22,46,51,54,1.5,1
4150,21,50,40,39,3.4,0
4151,21,68,62,71,9.2,1
4152,17,44,46,42,3.2,0
4153,15,64,54,62,5.9,1
4154,20,61,61,67,6.1,1
4155,18,81,89,81,11.4,1
4156,22,88,80,71,10.0,1
4157,19,43,65,47,8.5,1
4158,17,66,67,75,7.5,1
4159,15,81,80,92,11.6,1
4160,19,36,43,31,1.3,0
